fipscode,state,county,year,v001_rawvalue,v009_rawvalue,v011_rawvalue,v036_rawvalue,v042_rawvalue,v049_rawvalue,v060_rawvalue,v070_rawvalue,v139_rawvalue,v143_rawvalue,county_ranked
31125,NE,Nance County,2018,8180.011367,0.164763812,0.296,3.072557922,3.105804286,0.198062423,0.102,0.266,0.124,0.285353015,1
31127,NE,Nemaha County,2018,8258.630483,0.157433067,0.388,3.212923905,3.238874945,0.211821567,0.101,0.24,0.124,0.271793424,1
31129,NE,Nuckolls County,2018,6986.645767,0.149457158,0.336,2.998628228,3.09071214,0.177824927,0.099,0.294,0.121,0.258032139,1
31131,NE,Otoe County,2018,6181.586164,0.184560932,0.349,3.018909791,3.114599487,0.213341818,0.115,0.269,0.115,0.28231276,1
31133,NE,Pawnee County,2018,6452.927336,0.180065033,0.313,3.332765629,3.36514896,0.168485355,0.098,0.276,0.13,0.285351986,1
31135,NE,Perkins County,2018,5336.599812,0.141451456,0.257,2.779255258,2.894082194,0.193668476,0.09,0.297,0.098,0.256525969,1
31137,NE,Phelps County,2018,5549.863289,0.150602867,0.345,2.804133565,2.989038001,0.197094047,0.104,0.232,0.107,0.246359028,1
31139,NE,Pierce County,2018,4571.638884,0.156564268,0.34,2.627492963,2.886972534,0.199585453,0.1,0.281,0.105,0.275180142,1
31141,NE,Platte County,2018,5567.893855,0.142969129,0.319,2.964543369,2.856011459,0.212243344,0.099,0.244,0.089,0.265682862,1
31143,NE,Polk County,2018,5042.849287,0.150192022,0.342,2.782549175,2.917495136,0.200914696,0.088,0.251,0.103,0.268877746,1
31145,NE,Red Willow County,2018,5644.635882,0.157180889,0.337,3.144730927,2.93190153,0.203134025,0.087,0.264,0.117,0.272935462,1
31147,NE,Richardson County,2018,8169.809365,0.189415786,0.383,3.263639266,3.251224903,0.187321292,0.112,0.313,0.142,0.299042107,1
31149,NE,Rock County,2018,12651.56214,0.154197798,0.284,3.014956351,2.980902921,0.18599884,0.109,0.33,0.124,0.275280713,1
31151,NE,Saline County,2018,6352.972099,0.16294415,0.335,3.169360773,2.936095984,0.201395123,0.089,0.318,0.092,0.289996152,1
31153,NE,Sarpy County,2018,4384.869439,0.148233506,0.316,2.725909903,3.053815475,0.223794931,0.085,0.2,0.104,0.313239391,1
31155,NE,Saunders County,2018,5459.05819,0.15146974,0.311,2.723221228,2.934379442,0.225299911,0.092,0.249,0.112,0.287026522,1
31157,NE,Scotts Bluff County,2018,7648.026332,0.189239173,0.351,3.693395406,3.509991975,0.175725233,0.104,0.248,0.097,0.286032271,1
31159,NE,Seward County,2018,5583.612571,0.140696499,0.301,2.853733323,2.993615915,0.204011577,0.085,0.227,0.118,0.268346423,1
31161,NE,Sheridan County,2018,8127.155756,0.168058127,0.332,3.34920064,3.490966856,0.175385547,0.12,0.335,0.133,0.289979181,1
31163,NE,Sherman County,2018,7172.699036,0.141661791,0.342,2.835744969,3.018874898,0.180465602,0.107,0.298,0.125,0.268980598,1
31167,NE,Stanton County,2018,4313.951242,0.1565224,0.347,2.781661787,3.030969573,0.232760939,0.088,0.262,0.105,0.29156293,1
31169,NE,Thayer County,2018,8352.274632,0.135622603,0.308,2.80128374,3.054895451,0.191356407,0.103,0.285,0.118,0.260291439,1
31173,NE,Thurston County,2018,15992.99258,0.288433595,0.433,4.538212506,4.383174841,0.201355426,0.165,0.326,0.188,0.318708723,1
31175,NE,Valley County,2018,6424.010709,0.154186379,0.335,3.056585297,3.347219961,0.208172495,0.121,0.249,0.13,0.278764331,1
31177,NE,Washington County,2018,4879.22671,0.129628059,0.316,2.694150258,3.126307772,0.218976037,0.094,0.204,0.11,0.250316281,1
31179,NE,Wayne County,2018,3490.105326,0.134905424,0.321,2.961206273,3.143902508,0.220222626,0.075,0.234,0.134,0.237176109,1
31181,NE,Webster County,2018,10054.53585,0.176251604,0.316,3.137484001,3.150966006,0.186047971,0.1,0.312,0.121,0.276176416,1
31185,NE,York County,2018,7803.412197,0.163617989,0.347,3.061845504,2.898193273,0.179524067,0.085,0.243,0.122,0.277652887,1
32001,NV,Churchill County,2018,7316.084601,0.184419032,0.252,4.194762787,4.444043972,0.173594002,0.096,0.248,0.149,0.367085036,1
32003,NV,Clark County,2018,6938.939603,0.156667183,0.277,4.007279245,4.263953109,0.172599523,0.095,0.231,0.134,0.392497115,1
32005,NV,Douglas County,2018,6392.243726,0.135977108,0.228,3.873353143,3.852457651,0.190131529,0.093,0.178,0.125,0.302866119,1
32007,NV,Elko County,2018,7052.351985,0.179412819,0.307,3.76851214,3.96055725,0.230263137,0.085,0.232,0.092,0.328109829,1
32011,NV,Eureka County,2018,9042.321322,0.157570002,0.268,3.582764529,3.925929235,0.209459768,0.091,0.205,0.134,0.334744536,1
32013,NV,Humboldt County,2018,7888.002451,0.183847642,0.262,3.773223358,4.116458537,0.23461024,0.074,0.215,0.089,0.346650757,1
32015,NV,Lander County,2018,8725.685262,0.162263249,0.314,3.813670811,4.131873206,0.220231731,0.094,0.204,0.084,0.346924119,1
32017,NV,Lincoln County,2018,7016.072928,0.164611855,0.27,3.829152796,4.064638892,0.197046808,0.102,0.241,0.144,0.324858054,1
32019,NV,Lyon County,2018,8878.459706,0.206956433,0.34,4.504482638,4.459755107,0.181851055,0.099,0.286,0.147,0.354715208,1
32021,NV,Mineral County,2018,10703.09534,0.204820663,0.292,4.781246306,4.951692259,0.164903816,0.121,0.257,0.176,0.348613722,1
32023,NV,Nye County,2018,11537.28905,0.190930393,0.328,4.750217949,4.619039059,0.172802999,0.131,0.316,0.152,0.34788287,1
32027,NV,Pershing County,2018,5178.36229,0.183664977,0.31,4.007469964,3.999654248,0.218190352,0.083,0.226,0.133,0.355514362,1
32029,NV,Storey County,2018,5129.390767,0.145962356,0.262,3.454570327,3.941786761,0.201349663,0.124,0.241,0.116,0.306629423,1
32031,NV,Washoe County,2018,7045.967433,0.152523936,0.215,4.04467766,4.551845325,0.210827324,0.072,0.17,0.127,0.317187934,1
32033,NV,White Pine County,2018,9342.323884,0.202327712,0.303,4.097274465,4.261028926,0.211509673,0.084,0.246,0.113,0.352157502,1
32510,NV,Carson City,2018,9282.018296,0.176738152,0.26,4.050924319,4.365962586,0.181481322,0.092,0.193,0.137,0.335165345,1
33001,NH,Belknap County,2018,6548.008115,0.15542593,0.309,3.232813253,3.726052389,0.201645815,0.098,0.226,0.097,0.293729846,1
33003,NH,Carroll County,2018,6067.503868,0.136853835,0.259,3.790071351,4.271493123,0.167811754,0.099,0.182,0.094,0.286862419,1
33005,NH,Cheshire County,2018,5707.242465,0.169616941,0.285,3.372010826,3.971917518,0.19882388,0.094,0.203,0.105,0.319804962,1
33007,NH,Coos County,2018,7895.953526,0.168103266,0.298,3.599722625,4.117577103,0.169092965,0.115,0.262,0.123,0.355862553,1
33009,NH,Grafton County,2018,5138.133985,0.143940128,0.242,3.53773638,3.821070354,0.186790837,0.086,0.211,0.105,0.303905384,1
33011,NH,Hillsborough County,2018,6106.84242,0.152227362,0.281,3.431925463,3.454820196,0.1969097,0.09,0.206,0.096,0.331671065,1
33013,NH,Merrimack County,2018,6106.272024,0.143660895,0.287,3.2750911,4.034295016,0.183985582,0.095,0.189,0.095,0.309734478,1
33015,NH,Rockingham County,2018,5179.002652,0.137184706,0.271,3.063130654,3.793295305,0.220993279,0.089,0.2,0.08,0.293978137,1
33017,NH,Strafford County,2018,6308.054338,0.163309287,0.286,3.764240378,4.203416278,0.202734274,0.101,0.213,0.108,0.329543775,1
33019,NH,Sullivan County,2018,6557.159433,0.155096809,0.308,3.405078531,3.914540067,0.171298531,0.106,0.242,0.096,0.309820826,1
34001,NJ,Atlantic County,2018,7453.83648,0.185766379,0.276,4.015823139,3.70769241,0.174112349,0.117,0.261,0.139,0.380710823,1
34003,NJ,Bergen County,2018,3859.153087,0.126517018,0.221,3.096227777,3.243961748,0.163869742,0.08,0.216,0.08,0.384254123,1
34005,NJ,Burlington County,2018,5796.702356,0.137374486,0.282,3.38144922,3.340713011,0.18132892,0.093,0.224,0.105,0.373900088,1
34007,NJ,Camden County,2018,7464.390087,0.16699556,0.294,4.037270517,4.212237983,0.169519668,0.102,0.264,0.126,0.408450869,1
34009,NJ,Cape May County,2018,8287.922334,0.14862913,0.288,3.592848618,3.823490743,0.188332453,0.106,0.228,0.133,0.336131618,1
34011,NJ,Cumberland County,2018,8321.677027,0.171503382,0.347,4.230811783,4.053664612,0.171546311,0.117,0.293,0.129,0.403160748,1
34013,NJ,Essex County,2018,7102.750549,0.152342066,0.285,3.855442855,3.604268617,0.153882218,0.108,0.251,0.174,0.441324391,1
34015,NJ,Gloucester County,2018,6537.204095,0.162178007,0.309,3.780623517,4.274811641,0.203844409,0.106,0.245,0.105,0.373637447,1
34017,NJ,Hudson County,2018,4952.916766,0.156450349,0.231,3.92299504,3.597561466,0.168868879,0.076,0.253,0.106,0.410203688,1
34019,NJ,Hunterdon County,2018,4219.424759,0.131484414,0.214,2.724281615,3.381001468,0.190197534,0.07,0.176,0.066,0.335075687,1
34021,NJ,Mercer County,2018,6064.405673,0.129248362,0.252,3.738151574,3.749213315,0.178762346,0.089,0.221,0.114,0.365685404,1
34023,NJ,Middlesex County,2018,4311.273789,0.123478238,0.268,3.257265047,3.46027776,0.168076796,0.102,0.25,0.088,0.396718518,1
34025,NJ,Monmouth County,2018,5087.649779,0.141260419,0.226,3.304937562,3.434656195,0.203193246,0.089,0.2,0.089,0.370501893,1
34027,NJ,Morris County,2018,3910.896669,0.11986595,0.214,2.924962467,3.30971253,0.180088422,0.075,0.188,0.065,0.33312751,1
34029,NJ,Ocean County,2018,6397.641193,0.138263656,0.287,3.714052332,3.835247333,0.176855334,0.108,0.257,0.099,0.356521589,1
34031,NJ,Passaic County,2018,5545.041776,0.160284688,0.282,3.780019232,3.649854953,0.167266345,0.082,0.244,0.098,0.374015538,1
34033,NJ,Salem County,2018,8842.525198,0.171467404,0.336,4.065118797,3.981199422,0.167823972,0.121,0.275,0.134,0.381887685,1
34035,NJ,Somerset County,2018,3903.519179,0.110070495,0.223,2.790351686,3.13185185,0.183460468,0.083,0.174,0.071,0.370883164,1
34037,NJ,Sussex County,2018,5460.25805,0.142871548,0.276,3.247777333,3.654308652,0.20224562,0.077,0.23,0.076,0.402992819,1
34039,NJ,Union County,2018,5034.842541,0.132529638,0.247,3.567029762,3.341005262,0.164885355,0.08,0.215,0.1,0.391785025,1
34041,NJ,Warren County,2018,6020.137009,0.160649091,0.279,3.671972497,3.678851553,0.188814202,0.091,0.243,0.097,0.369609744,1
35001,NM,Bernalillo County,2018,7579.87116,0.139721768,0.219,3.91757921,3.967739556,0.163025841,0.079,0.164,0.154,0.311499032,1
35003,NM,Catron County,2018,9858.560689,0.13453641,0.211,4.028916798,3.989976216,0.131895356,0.106,0.18,0.186,0.274584876,1
35005,NM,Chaves County,2018,9159.353279,0.176990074,0.295,4.344305716,4.149826141,0.165586895,0.103,0.274,0.147,0.338802868,1
35006,NM,Cibola County,2018,10409.81685,0.21951854,0.297,5.156191038,4.642006224,0.16060717,0.137,0.255,0.197,0.341638144,1
35007,NM,Colfax County,2018,11462.28838,0.15547857,0.236,4.647526791,4.18200634,0.13869343,0.095,0.224,0.148,0.321745841,1
35009,NM,Curry County,2018,7949.75494,0.205778159,0.319,4.49455117,4.097511387,0.190930584,0.077,0.279,0.179,0.318953638,1
35011,NM,DeBaca County,2018,17234.24791,0.153902968,0.226,4.483023256,4.190825142,0.140951114,0.101,0.248,0.145,0.302148132,1
35013,NM,Dona Ana County,2018,6698.190769,0.149009581,0.26,4.554902014,3.941003468,0.173460907,0.073,0.2,0.144,0.312976881,1
35015,NM,Eddy County,2018,10426.75943,0.152982061,0.312,3.952052298,3.891266556,0.190056751,0.091,0.256,0.12,0.324101285,1
35017,NM,Grant County,2018,9203.031083,0.140256647,0.225,4.242600455,3.79894035,0.148980179,0.093,0.184,0.145,0.314558458,1
35019,NM,Guadalupe County,2018,13438.45643,0.147331021,0.249,4.23576604,3.717008593,0.156395013,0.087,0.224,0.084,0.310777436,1
35023,NM,Hidalgo County,2018,11381.80153,0.158122181,0.228,4.572511032,4.08961971,0.147117971,0.087,0.236,0.143,0.316613331,1
35025,NM,Lea County,2018,9284.620529,0.148773484,0.328,4.119484903,3.662352186,0.177404853,0.079,0.29,0.126,0.301277303,1
35027,NM,Lincoln County,2018,7695.293162,0.162794613,0.208,3.891689337,3.92827034,0.151823863,0.081,0.234,0.162,0.271652645,1
35028,NM,Los Alamos County,2018,3150.842213,0.099967565,0.204,2.806896517,3.125022195,0.183787753,0.071,0.136,0.151,0.271886863,1
35029,NM,Luna County,2018,8633.191035,0.187384387,0.25,4.965023057,4.268431675,0.137731189,0.105,0.236,0.203,0.306701479,1
35031,NM,McKinley County,2018,13907.48452,0.218301738,0.351,5.79358255,5.375418009,0.149417405,0.133,0.254,0.272,0.364162318,1
35033,NM,Mora County,2018,13211.39694,0.191056711,0.232,5.553900401,4.641897407,0.106736904,0.109,0.225,0.099,0.331825434,1
35035,NM,Otero County,2018,8569.734847,0.175602704,0.261,4.486365683,4.288002505,0.17081659,0.097,0.214,0.189,0.341711765,1
35037,NM,Quay County,2018,10279.43759,0.156862814,0.304,4.591977168,4.102849487,0.143268661,0.097,0.253,0.158,0.321187887,1
35039,NM,Rio Arriba County,2018,15806.55058,0.164823208,0.259,4.644662049,4.290792641,0.145778129,0.088,0.218,0.114,0.324423768,1
35041,NM,Roosevelt County,2018,7690.902882,0.175028903,0.267,4.667612995,4.232919788,0.162885019,0.09,0.242,0.19,0.309576776,1
35043,NM,Sandoval County,2018,7143.66837,0.151531444,0.238,4.168029936,3.912623962,0.169254479,0.076,0.154,0.147,0.306880723,1
35045,NM,San Juan County,2018,9673.992537,0.184745583,0.316,4.609689907,4.459588837,0.142198476,0.104,0.237,0.203,0.331780517,1
35047,NM,San Miguel County,2018,9951.219908,0.166389539,0.229,4.896234874,4.252189895,0.14503646,0.086,0.188,0.123,0.353733262,1
35049,NM,Santa Fe County,2018,6991.921608,0.126464512,0.135,3.884092725,3.76727144,0.164522759,0.049,0.11,0.126,0.26310769,1
35051,NM,Sierra County,2018,14131.77866,0.152067205,0.22,4.735179337,4.468912992,0.133934845,0.106,0.244,0.202,0.309957303,1
35053,NM,Socorro County,2018,10085.25007,0.20415496,0.261,4.848564353,4.36725251,0.159901682,0.101,0.256,0.163,0.315759848,1
35055,NM,Taos County,2018,8664.354916,0.148546534,0.186,4.616921272,4.248708783,0.140264867,0.08,0.174,0.157,0.309026345,1
35057,NM,Torrance County,2018,9411.065261,0.181778573,0.261,4.813581483,4.259626696,0.146625859,0.091,0.26,0.194,0.31168765,1
35059,NM,Union County,2018,8537.398155,0.154628057,0.262,4.150112709,3.746220945,0.173390834,0.098,0.237,0.147,0.318099222,1
35061,NM,Valencia County,2018,8656.851218,0.161319751,0.256,4.510713684,4.083738018,0.153752137,0.098,0.219,0.132,0.34221258,1
36001,NY,Albany County,2018,5650.88343,0.151485541,0.26,3.301622785,3.792272593,0.200280051,0.097,0.229,0.13,0.338318859,1
36003,NY,Allegany County,2018,5800.710658,0.209130466,0.288,4.009239971,4.333126279,0.212720854,0.089,0.245,0.126,0.358354288,1
36005,NY,Bronx County,2018,6651.215837,0.161729369,0.3,4.855632257,4.29356554,0.161269749,0.122,0.311,0.161,0.398962651,1
36007,NY,Broome County,2018,7046.655648,0.199102178,0.267,3.973344473,4.03051746,0.214385137,0.094,0.259,0.138,0.353311591,1
36009,NY,Cattaraugus County,2018,7289.491169,0.233915238,0.28,4.41091542,4.579200419,0.211192422,0.092,0.288,0.133,0.376117828,1
36011,NY,Cayuga County,2018,6191.100472,0.203613991,0.309,3.61996558,3.739296357,0.230619168,0.106,0.279,0.115,0.34833329,1
36013,NY,Chautauqua County,2018,7211.63681,0.236875415,0.326,4.293203947,4.098321006,0.195931983,0.093,0.254,0.127,0.377260734,1
36015,NY,Chemung County,2018,6712.154566,0.206333395,0.333,4.099416701,4.183251764,0.184946038,0.097,0.284,0.132,0.365455453,1
36017,NY,Chenango County,2018,6762.101162,0.18873451,0.312,3.762304238,3.995694126,0.194998715,0.093,0.291,0.118,0.319062346,1
36019,NY,Clinton County,2018,5957.041631,0.206870161,0.301,3.92432194,4.073434336,0.225069805,0.106,0.258,0.131,0.376013223,1
36021,NY,Columbia County,2018,6510.594283,0.178132792,0.244,3.517907159,3.544289073,0.199991689,0.095,0.223,0.103,0.316549373,1
36023,NY,Cortland County,2018,6216.012459,0.184871621,0.282,3.648641836,4.105001948,0.211539677,0.095,0.287,0.127,0.321931406,1
36025,NY,Delaware County,2018,6469.763999,0.194692817,0.294,3.644501481,3.822280759,0.199713648,0.103,0.262,0.121,0.320007008,1
36027,NY,Dutchess County,2018,5417.54751,0.154917023,0.244,3.307593443,3.889533594,0.182215338,0.091,0.228,0.094,0.349549428,1
36029,NY,Erie County,2018,7096.404339,0.177520262,0.292,3.848937624,4.048510011,0.215957096,0.098,0.25,0.135,0.364849629,1
36031,NY,Essex County,2018,5574.820373,0.16714105,0.267,3.567461711,3.651246491,0.221482458,0.105,0.278,0.11,0.335493633,1
36033,NY,Franklin County,2018,5868.723046,0.229049751,0.267,3.961319487,4.18834095,0.202810631,0.095,0.306,0.139,0.357038503,1
36035,NY,Fulton County,2018,6765.182095,0.210383685,0.251,4.193542145,4.10013069,0.204233369,0.101,0.293,0.131,0.361882287,1
36037,NY,Genesee County,2018,5527.874147,0.2038223,0.268,3.990139928,4.3216719,0.184056681,0.101,0.245,0.112,0.361413906,1
36039,NY,Greene County,2018,6606.497594,0.175018893,0.24,3.888862063,3.724241797,0.201214526,0.107,0.26,0.112,0.334006103,1
36041,NY,Hamilton County,2018,7852.954656,0.142326436,0.283,3.243175871,3.304893598,0.213578393,0.113,0.252,0.108,0.269381833,1
36043,NY,Herkimer County,2018,7633.90863,0.201095031,0.311,3.753909169,4.12549246,0.198593259,0.104,0.318,0.124,0.372895669,1
36045,NY,Jefferson County,2018,6472.527738,0.191947606,0.308,3.970131466,3.888341673,0.231046882,0.102,0.318,0.14,0.374271285,1
36047,NY,Kings County,2018,5216.158826,0.14615999,0.226,3.57173954,3.898006535,0.193692145,0.101,0.27,0.188,0.412473315,1
36049,NY,Lewis County,2018,5960.498563,0.169232513,0.327,3.466260386,3.610579999,0.203900403,0.088,0.245,0.116,0.338838452,1
36051,NY,Livingston County,2018,4820.49873,0.170598023,0.303,3.848410312,3.974706267,0.204028872,0.087,0.239,0.116,0.321781466,1
36053,NY,Madison County,2018,5867.087672,0.181590225,0.281,3.240613508,3.968325481,0.20848863,0.093,0.296,0.111,0.356073726,1
36055,NY,Monroe County,2018,5728.871859,0.163862765,0.283,3.630175727,4.095758758,0.192408801,0.093,0.22,0.132,0.328601223,1
36057,NY,Montgomery County,2018,7187.087403,0.204441061,0.291,4.298612248,4.106132788,0.195398762,0.106,0.303,0.126,0.36410662,1
36059,NY,Nassau County,2018,4301.731093,0.107440784,0.23,3.123028289,3.475111459,0.179208404,0.084,0.251,0.06,0.380498356,1
36061,NY,New York County,2018,4139.442735,0.132686715,0.156,3.356281389,3.561713189,0.26517786,0.066,0.186,0.139,0.338411574,1
36063,NY,Niagara County,2018,7677.805926,0.21548647,0.316,4.429366589,3.988417072,0.181356338,0.086,0.256,0.128,0.388388175,1
36065,NY,Oneida County,2018,6876.815121,0.165329203,0.321,3.994323705,3.980589513,0.203144614,0.111,0.265,0.131,0.345628341,1
